Tiempo (ms),IR,AMB_IR,RED,AMB_RED,IR_net,RED_net
12076,45727,11487,28401,11468,34240,16933
12093,45739,11455,28432,11441,34284,16991
12110,45778,11449,28497,11428,34329,17069
12126,45860,11469,28598,11462,34391,17136
12143,45966,11520,28722,11501,34446,17221
12160,46017,11526,28802,11507,34491,17295
12175,45988,11480,28778,11467,34508,17311
12192,45966,11465,28768,11448,34501,17320
12209,45964,11486,28753,11472,34478,17281
12225,45960,11531,28707,11508,34429,17199
12242,45945,11550,28654,11536,34395,17118
12259,45929,11564,28637,11553,34365,17084
12275,45965,11605,28664,11583,34360,17081
12292,46004,11626,28710,11612,34378,17098
12309,46043,11622,28756,11608,34421,17148
12325,46058,11606,28807,11596,34452,17211
12342,46067,11571,28835,11562,34496,17273
12359,46118,11559,28913,11548,34559,17365
12375,46183,11563,29001,11549,34620,17452
12392,46258,11586,29114,11571,34672,17543
12409,46356,11617,29206,11598,34739,17608
12425,46444,11648,29347,11626,34796,17721
12442,46539,11677,29476,11669,34862,17807
12459,46669,11738,29629,11722,34931,17907
12475,46790,11806,29792,11789,34984,18003
12492,46870,11833,29887,11821,35037,18066
12509,46828,11748,29850,11738,35080,18112
12525,46750,11626,29800,11616,35124,18184
12542,46740,11569,29815,11558,35171,18257
12559,46773,11554,29871,11549,35219,18322
12575,46835,11582,29952,11571,35253,18381
12592,46896,11612,30025,11601,35284,18424
12609,46971,11631,30105,11615,35340,18490
12625,47016,11628,30191,11615,35388,18576
12642,47060,11612,30249,11599,35448,18650
12659,47138,11616,30350,11610,35522,18740
12675,47225,11648,30492,11630,35577,18862
12692,47255,11669,30509,11658,35586,18851
12709,47055,11684,30197,11669,35371,18528
12725,46595,11633,29457,11612,34962,17845
12742,46113,11531,28870,11506,34582,17364
12759,45857,11481,28507,11476,34376,17031
12775,45728,11507,28272,11503,34221,16769
12792,45651,11547,28174,11533,34104,16641
12809,45611,11572,28125,11552,34039,16573
12825,45565,11536,28069,11522,34029,16547
12842,45531,11489,28048,11475,34042,16573
12859,45546,11474,28091,11459,34072,16632
12875,45587,11472,28149,11453,34115,16696
12892,45610,11459,28213,11446,34151,16767
12909,45682,11489,28274,11468,34193,16806
12925,45781,11550,28410,11544,34231,16866
12942,45899,11600,28530,11591,34299,16939
12959,45969,11643,28627,11631,34326,16996
12975,46028,11677,28696,11663,34351,17033
12992,46058,11700,28721,11698,34358,17023
13009,46034,11703,28693,11687,34331,17006
13025,45925,11629,28565,11607,34296,16958
13042,45772,11516,28391,11494,34256,16897
13059,45698,11445,28309,11442,34253,16867
13075,45668,11426,28276,11404,34242,16872
13092,45664,11399,28277,11384,34265,16893
13109,45677,11382,28321,11364,34295,16957
13126,45720,11375,28392,11366,34345,17026
13142,45784,11377,28467,11371,34407,17096
13159,45857,11410,28562,11391,34447,17171
13176,45955,11449,28693,11435,34506,17258
13191,46040,11478,28817,11456,34562,17361
13208,46128,11489,28928,11481,34639,17447
13225,46218,11524,29033,11505,34694,17528
13241,46306,11556,29166,11544,34750,17622
13258,46418,11604,29291,11587,34814,17704
13275,46513,11640,29420,11631,34873,17789
13291,46553,11623,29501,11615,34930,17886
13308,46512,11531,29480,11510,34981,17970
13325,46480,11451,29453,11437,35029,18016
13341,46485,11415,29495,11399,35070,18096
13358,46542,11427,29568,11407,35115,18161
13375,46620,11463,29665,11442,35157,18223
13391,46704,11500,29783,11478,35204,18305
13408,46785,11539,29889,11527,35246,18362
13425,46888,11587,29981,11568,35301,18413
13441,46951,11598,30096,11586,35353,18510
13458,47010,11593,30185,11571,35417,18614
13475,47062,11568,30259,11557,35494,18702
13491,47069,11561,30269,11546,35508,18723
13508,46939,11555,30014,11545,35384,18469
13525,46503,11569,29415,11546,34934,17869
13541,46143,11588,28815,11575,34555,17240
13558,45906,11608,28463,11588,34298,16875
13575,45666,11581,28177,11570,34085,16607
13591,45496,11549,27912,11539,33947,16373
13608,45368,11523,27766,11507,33845,16259
13625,45309,11489,27687,11479,33820,16208
13641,45285,11474,27691,11464,33811,16227
13658,45305,11485,27718,11465,33820,16253
13675,45325,11475,27753,11467,33850,16286
13691,45333,11463,27772,11450,33870,16322
13708,45345,11453,27799,11437,33892,16362
13725,45375,11455,27843,11439,33920,16404
13741,45407,11453,27899,11438,33954,16461
13758,45460,11474,27960,11456,33986,16504
13775,45511,11517,28003,11501,33994,16502
13791,45541,11548,28033,11538,33993,16495
13808,45578,11576,28058,11566,34002,16492
13825,45598,11621,28056,11605,33977,16451
13841,45533,11573,27982,11554,33960,16428
13858,45400,11471,27859,11445,33929,16414
13875,45383,11450,27831,11432,33933,16399
13891,45411,11477,27863,11470,33934,16393
13908,45487,11517,27943,11502,33970,16441
13925,45545,11553,28016,11538,33992,16478
13941,45600,11564,28094,11556,34036,16538
13958,45655,11580,28175,11560,34075,16615
13975,45711,11568,28267,11555,34143,16712
13991,45727,11525,28327,11515,34202,16812
14008,45732,11478,28362,11465,34254,16897
14025,45753,11443,28394,11424,34310,16970
14041,45805,11435,28478,11423,34370,17055
14058,45889,11471,28572,11455,34418,17117
14075,45986,11516,28697,11496,34470,17201
14091,46067,11550,28806,11537,34517,17269
14108,46167,11590,28892,11582,34577,17310
14125,46240,11635,28971,11623,34605,17348
14142,46285,11627,29048,11616,34658,17432
14158,46266,11587,29066,11559,34679,17507
14175,46261,11503,29060,11498,34758,17562
14192,46265,11475,29108,11460,34790,17648
14207,46293,11458,29168,11446,34835,17722
14224,46345,11451,29244,11445,34894,17799
14241,46420,11471,29350,11460,34949,17890
14257,46522,11516,29478,11503,35006,17975
14274,46608,11529,29605,11514,35079,18091
14291,46672,11530,29696,11515,35142,18181
14307,46646,11521,29653,11506,35125,18147
14324,46388,11505,29230,11492,34883,17738
14341,45937,11478,28644,11467,34459,17177
14357,45646,11470,28144,11457,34176,16687
14374,45418,11448,27838,11433,33970,16405
14391,45242,11437,27625,11426,33805,16199
14407,45132,11423,27480,11408,33709,16072
14424,45073,11415,27402,11409,33658,15993
14441,45047,11417,27375,11401,33630,15974
14457,45076,11433,27413,11421,33643,15992
14474,45140,11468,27499,11456,33672,16043
14491,45213,11514,27575,11494,33699,16081
14507,45279,11550,27670,11538,33729,16132
14524,45339,11567,27744,11560,33772,16184
14541,45355,11556,27772,11539,33799,16233
14557,45352,11507,27781,11483,33845,16298
14574,45329,11462,27791,11442,33867,16349
14591,45307,11413,27774,11404,33894,16370
14607,45286,11385,27738,11372,33901,16366
14624,45255,11368,27689,11358,33887,16331
14641,45250,11392,27661,11377,33858,16284
14657,45271,11428,27669,11411,33843,16258
14674,45285,11451,27692,11440,33834,16252
14691,45290,11454,27696,11438,33836,16258
14707,45300,11446,27724,11434,33854,16290
14724,45315,11433,27753,11414,33882,16339
14741,45349,11419,27790,11406,33930,16384
14757,45395,11425,27860,11405,33970,16455
14774,45460,11435,27940,11428,34025,16512
14791,45536,11455,28025,11441,34081,16584
14807,45619,11472,28139,11467,34147,16672
14824,45689,11473,28229,11461,34216,16768
14841,45748,11470,28317,11456,34278,16861
14857,45816,11480,28408,11462,34336,16946
14874,45881,11490,28487,11482,34391,17005
14891,45937,11510,28563,11491,34427,17072
14907,45984,11518,28619,11502,34466,17117
14924,46024,11514,28660,11508,34510,17152
14941,46063,11525,28713,11509,34538,17204
14957,46115,11541,28784,11522,34574,17262
14974,46162,11552,28832,11539,34610,17293
14991,46204,11563,28866,11547,34641,17319
15007,46256,11575,28939,11564,34681,17375
15024,46359,11618,29049,11609,34741,17440
15041,46467,11692,29178,11672,34775,17506
15057,46525,11683,29257,11655,34842,17602
15074,46473,11568,29243,11546,34905,17697
15091,46491,11505,29307,11495,34986,17812
15107,46566,11511,29397,11500,35055,17897
15124,46568,11507,29382,11497,35061,17885
15141,46364,11500,29051,11487,34864,17564
15158,46032,11501,28541,11474,34531,17067
15174,45748,11504,28162,11490,34244,16672
15191,45593,11533,27899,11515,34060,16384
15208,45491,11544,27766,11532,33947,16234
15223,45419,11541,27676,11528,33878,16148
15240,45406,11550,27660,11540,33856,16120
15257,45476,11611,27719,11592,33865,16127
15273,45529,11627,27790,11619,33902,16171
15290,45547,11597,27835,11586,33950,16249
15307,45554,11557,27843,11546,33997,16297
15323,45578,11541,27899,11533,34037,16366
15340,45651,11541,27984,11528,34110,16456
15357,45725,11563,28092,11547,34162,16545
15373,45800,11572,28184,11563,34228,16621
15390,45848,11569,28249,11564,34279,16685
15407,45868,11567,28288,11553,34301,16735
15423,45855,11557,28268,11539,34298,16729
15440,45832,11553,28237,11540,34279,16697
15457,45820,11567,28196,11555,34253,16641
15473,45820,11590,28181,11577,34230,16604
15490,45838,11608,28195,11599,34230,16596
15507,45875,11648,28238,11632,34227,16606
15523,45925,11670,28306,11663,34255,16643
15540,45995,11702,28406,11682,34293,16724
15557,46061,11715,28488,11710,34346,16778
15573,46088,11694,28529,11682,34394,16847
15590,46109,11643,28587,11631,34466,16956
15607,46137,11604,28636,11585,34533,17051
15623,46186,11591,28713,11580,34595,17133
15640,46273,11613,28810,11595,34660,17215
15657,46383,11670,28935,11650,34713,17285
15673,46487,11716,29065,11711,34771,17354
15690,46545,11720,29140,11703,34825,17437
15707,46545,11671,29159,11663,34874,17496
15723,46532,11619,29172,11601,34913,17571
15740,46564,11607,29226,11594,34957,17632
15757,46644,11642,29313,11632,35002,17681
15773,46700,11664,29405,11651,35036,17754
15790,46752,11664,29456,11650,35088,17806
15807,46794,11667,29533,11651,35127,17882
15823,46845,11669,29614,11659,35176,17955
15840,46921,11687,29694,11673,35234,18021
15857,47001,11720,29800,11707,35281,18093
15873,47083,11747,29903,11736,35336,18167
15890,47105,11744,29930,11731,35361,18199
15907,46951,11716,29722,11697,35235,18025
15923,46584,11658,29122,11650,34926,17472
15940,46221,11637,28676,11619,34584,17057
15957,46041,11644,28394,11629,34397,16765
15973,45928,11661,28194,11654,34267,16540
15990,45852,11669,28105,11658,34183,16447
16007,45823,11674,28058,11659,34149,16399
16023,45814,11662,28050,11648,34152,16402
16040,45850,11670,28090,11650,34180,16440
16057,45916,11688,28190,11678,34228,16512
16073,45975,11696,28267,11682,34279,16585
16090,46039,11705,28340,11693,34334,16647
16107,46097,11711,28433,11693,34386,16740
16123,46155,11699,28520,11682,34456,16838
16140,46202,11688,28595,11669,34514,16926
16157,46238,11669,28638,11657,34569,16981
16174,46224,11633,28635,11617,34591,17018
16190,46186,11605,28604,11590,34581,17014
16207,46181,11622,28571,11604,34559,16967
16224,46182,11648,28557,11643,34534,16914
16239,46200,11695,28561,11677,34505,16884
16256,46200,11700,28562,11687,34500,16875
16273,46163,11658,28530,11645,34505,16885
16289,46137,11618,28511,11610,34519,16901
16306,46174,11616,28559,11606,34558,16953
16323,46235,11651,28644,11636,34584,17008
16339,46331,11704,28752,11689,34627,17063
16356,46431,11746,28875,11737,34685,17138
16373,46456,11714,28925,11703,34742,17222
16389,46442,11647,28943,11630,34795,17313
16406,46458,11604,28981,11591,34854,17390
16423,46483,11575,29022,11556,34908,17466
16439,46515,11546,29089,11522,34969,17567
16456,46562,11539,29172,11530,35023,17642
16473,46612,11550,29233,11533,35062,17700
16489,46651,11546,29310,11532,35105,17778
16506,46696,11534,29373,11527,35162,17846
16523,46716,11524,29420,11508,35192,17912
16539,46755,11523,29482,11503,35232,17979
16556,46800,11529,29542,11511,35271,18031
16573,46836,11531,29594,11513,35305,18081
16589,46881,11529,29657,11522,35352,18135
16606,46930,11539,29716,11527,35391,18189
16623,46972,11540,29789,11526,35432,18263
16639,47031,11555,29880,11540,35476,18340
16656,47061,11579,29904,11567,35482,18337
16673,46892,11600,29639,11582,35292,18057
16689,46570,11605,29092,11594,34965,17498
16706,46271,11606,28709,11593,34665,17116
16723,46041,11583,28398,11572,34458,16826
16739,45868,11558,28142,11541,34310,16601
16756,45751,11537,27998,11522,34214,16476
16773,45681,11517,27912,11505,34164,16407
16789,45667,11510,27896,11500,34157,16396
16806,45699,11529,27913,11515,34170,16398
16823,45727,11533,27964,11519,34194,16445
16839,45775,11547,28032,11537,34228,16495
16856,45811,11566,28074,11552,34245,16522
16873,45821,11554,28082,11542,34267,16540
16889,45844,11550,28134,11539,34294,16595
16906,45888,11563,28183,11553,34325,16630
16923,45927,11585,28235,11567,34342,16668
16939,45983,11612,28305,11599,34371,16706
16956,46020,11644,28353,11625,34376,16728
16973,46018,11640,28340,11625,34378,16715
16989,45974,11598,28326,11587,34376,16739
17006,45924,11547,28298,11530,34377,16768
17023,45849,11433,28341,11414,34416,16927
17039,45850,11428,28339,11411,34422,16928
17056,45902,11459,28394,11442,34443,16952
17073,45979,11527,28498,11508,34452,16990
17089,46034,11547,28553,11536,34487,17017
17106,46050,11537,28553,11529,34513,17024
17123,46072,11535,28558,11521,34537,17037
17139,46116,11542,28605,11521,34574,17084
17156,46176,11561,28652,11548,34615,17104
17173,46225,11573,28693,11560,34652,17133
17190,46255,11554,28732,11543,34701,17189
17206,46280,11537,28767,11526,34743,17241
17223,46279,11509,28772,11494,34770,17278
17240,46297,11513,28753,11501,34784,17252
17255,46342,11527,28792,11510,34815,17282
17272,46373,11524,28840,11513,34849,17327
17289,46414,11537,28884,11525,34877,17359
17305,46432,11539,28924,11527,34893,17397
17322,46461,11534,28954,11516,34927,17438
17339,46498,11527,29024,11518,34971,17506
17355,46555,11546,29094,11534,35009,17560
17372,46624,11563,29181,11542,35061,17639
17389,46687,11571,29265,11554,35116,17711
17405,46754,11598,29362,11587,35156,17775
17422,46751,11619,29357,11602,35132,17755
17439,46553,11598,29059,11595,34955,17464
17455,46247,11545,28567,11526,34702,17041
17472,45943,11493,28197,11486,34450,16711
17489,45735,11462,27905,11445,34273,16460
17505,45580,11427,27681,11413,34153,16268
17522,45487,11404,27575,11391,34083,16184
17539,45469,11398,27565,11397,34071,16168
17555,45492,11414,27592,11393,34078,16199
17572,45536,11419,27642,11408,34117,16234
17589,45585,11435,27718,11423,34150,16295
17605,45623,11452,27781,11441,34171,16340
17622,45683,11472,27833,11461,34211,16372
17639,45749,11509,27913,11509,34240,16404
17655,45806,11547,27996,11539,34259,16457
17672,45858,11561,28047,11547,34297,16500
17689,45880,11566,28086,11548,34314,16538
17705,45896,11557,28109,11550,34339,16559
17722,45926,11573,28136,11560,34353,16576
17739,45948,11588,28146,11579,34360,16567
17755,45942,11590,28124,11572,34352,16552
17772,45889,11549,28083,11533,34340,16550
17789,45856,11511,28037,11497,34345,16540
17805,45852,11501,28033,11495,34351,16538
17822,45884,11513,28062,11505,34371,16557
17839,45935,11537,28131,11531,34398,16600
17855,45981,11558,28195,11544,34423,16651
17872,46036,11570,28254,11554,34466,16700
17889,46068,11554,28310,11545,34514,16765
17905,46062,11505,28332,11490,34557,16842
17922,46014,11416,28294,11387,34598,16907
17939,45982,11316,28281,11314,34666,16967
17955,45996,11286,28340,11273,34710,17067
17972,46055,11291,28393,11285,34764,17108
17989,46115,11322,28476,11306,34793,17170
18005,46190,11358,28579,11345,34832,17234
18022,46273,11395,28653,11385,34878,17268
18039,46325,11418,28724,11404,34907,17320
18055,46365,11423,28769,11409,34942,17360
18072,46370,11401,28786,11389,34969,17397
18089,46379,11376,28824,11359,35003,17465
18105,46391,11361,28844,11348,35030,17496
18122,46430,11358,28889,11340,35072,17549
18139,46494,11364,28974,11360,35130,17614
18155,46547,11374,29057,11359,35173,17698
18172,46584,11377,29094,11365,35207,17729
18189,46507,11369,28955,11354,35138,17601
18206,46296,11354,28628,11346,34942,17282
18222,46052,11351,28310,11335,34701,16975
18239,45890,11350,28031,11343,34540,16688
18256,45780,11359,27871,11348,34421,16523
18271,45713,11364,27789,11348,34349,16441
18288,45710,11372,27780,11358,34338,16422
18305,45742,11387,27824,11373,34355,16451
18321,45827,11434,27939,11423,34393,16516
18338,45974,11521,28100,11509,34453,16591
18355,46135,11632,28279,11608,34503,16671
18371,46264,11726,28429,11714,34538,16715
18388,46320,11741,28496,11725,34579,16771
18405,46291,11674,28473,11668,34617,16805
18421,46246,11607,28418,11595,34639,16823
18438,46233,11554,28436,11536,34679,16900
18455,46190,11477,28401,11467,34713,16934
18471,46114,11390,28332,11372,34724,16960
18488,46074,11341,28290,11326,34733,16964
18505,46030,11292,28245,11278,34738,16967
18521,46010,11267,28214,11254,34743,16960
18538,46014,11289,28225,11267,34725,16958
18555,46042,11288,28240,11274,34754,16966
18571,46059,11296,28278,11281,34763,16997
18588,46096,11293,28330,11282,34803,17048
18605,46132,11293,28379,11274,34839,17105
18621,46169,11293,28433,11279,34876,17154
18638,46230,11302,28509,11287,34928,17222
18655,46284,11309,28580,11292,34975,17288
18671,46342,11318,28668,11306,35024,17362
18688,46411,11329,28742,11316,35082,17426
18705,46482,11359,28822,11340,35123,17482
18721,46567,11400,28949,11390,35167,17559
18738,46694,11478,29079,11467,35216,17612
18755,46803,11558,29207,11541,35245,17666
18771,46879,11605,29312,11587,35274,17725
18788,46970,11644,29403,11633,35326,17770
18805,47028,11680,29477,11662,35348,17815
18821,47063,11674,29517,11656,35389,17861
18838,47094,11665,29577,11651,35429,17926
18855,47131,11651,29630,11643,35480,17987
18871,47157,11636,29678,11621,35521,18057
18888,47190,11606,29731,11594,35584,18137
18905,47179,11571,29735,11559,35608,18176
18921,47054,11539,29552,11529,35515,18023
18938,46852,11553,29275,11538,35299,17737
18955,46679,11546,28980,11532,35133,17448
18971,46436,11437,28667,11413,34999,17254
18988,46214,11315,28426,11307,34899,17119
19005,46126,11259,28317,11250,34867,17067
19021,46129,11247,28333,11238,34882,17095
19038,46194,11278,28421,11266,34916,17155
19055,46278,11306,28524,11284,34972,17240
19071,46363,11323,28646,11312,35040,17334
19088,46466,11360,28761,11347,35106,17414
19105,46554,11400,28875,11380,35154,17495
19121,46647,11448,29002,11442,35199,17560
19138,46795,11529,29160,11520,35266,17640
19155,46933,11633,29326,11612,35300,17714
19171,47067,11738,29476,11734,35329,17742
19188,47192,11837,29601,11824,35355,17777
19205,47147,11780,29552,11775,35367,17777
19222,46879,11516,29268,11492,35363,17776
19238,46812,11461,29200,11453,35351,17747
19255,46816,11481,29197,11460,35335,17737
19272,46790,11453,29156,11438,35337,17718
19287,46768,11412,29154,11392,35356,17762
19304,46778,11393,29165,11382,35385,17783
19321,46832,11413,29231,11400,35419,17831
19337,46903,11444,29314,11429,35459,17885
19354,46970,11462,29400,11449,35508,17951
19371,47029,11474,29469,11457,35555,18012
19387,47094,11499,29565,11484,35595,18081
19404,47175,11528,29651,11514,35647,18137
19421,47256,11558,29749,11547,35698,18202
19437,47324,11593,29844,11574,35731,18270
19454,47387,11606,29922,11587,35781,18335
19471,47429,11607,29979,11592,35822,18387
19487,47484,11634,30053,11627,35850,18426
19504,47549,11655,30122,11640,35894,18482
19521,47602,11673,30203,11665,35929,18538
19537,47632,11663,30239,11649,35969,18590
19554,47603,11611,30234,11592,35992,18642
19571,47643,11607,30282,11584,36036,18698
19587,47744,11664,30419,11657,36080,18762
19604,47856,11721,30529,11706,36135,18823
19621,47854,11709,30547,11702,36145,18845
19637,47692,11650,30300,11628,36042,18672
19654,47450,11620,29972,11609,35830,18363
19671,47336,11673,29753,11654,35663,18099
19687,47286,11758,29661,11755,35528,17906
19704,47252,11798,29597,11785,35454,17812
19721,47169,11730,29493,11728,35439,17765
19737,47102,11653,29445,11627,35449,17818
19754,47141,11634,29501,11620,35507,17881
19771,47253,11692,29652,11675,35561,17977
19787,47373,11753,29801,11743,35620,18058
19804,47446,11752,29886,11739,35694,18147
19821,47468,11716,29926,11709,35752,18217
19837,47514,11720,30001,11701,35794,18300
19854,47590,11733,30093,11723,35857,18370
19871,47618,11717,30142,11704,35901,18438
19887,47582,11657,30129,11648,35925,18481
19904,47583,11649,30116,11634,35934,18482
19921,47639,11712,30178,11694,35927,18484
19937,47679,11757,30204,11747,35922,18457
19954,47549,11644,30072,11633,35905,18439
19971,47413,11520,29910,11506,35893,18404
19987,47392,11499,29900,11488,35893,18412
20004,47536,11627,30041,11598,35909,18443
20021,47754,11815,30306,11794,35939,18512
20037,47848,11864,30378,11844,35984,18534
20054,47675,11650,30234,11646,36025,18588
20071,47639,11567,30213,11555,36072,18658
20087,47650,11545,30247,11533,36105,18714
20104,47697,11543,30295,11532,36154,18763
20121,47779,11577,30404,11562,36202,18842
20137,47888,11649,30533,11636,36239,18897
20154,48014,11723,30669,11705,36291,18964
20171,48138,11811,30822,11785,36327,19037
20187,48205,11845,30898,11832,36360,19066
20204,48165,11756,30878,11746,36409,19132
20221,48127,11673,30846,11665,36454,19181
20238,48159,11682,30899,11668,36477,19231
20254,48244,11741,30993,11715,36503,19278
20271,48294,11753,31069,11732,36541,19337
20288,48287,11714,31081,11702,36573,19379
20303,48300,11683,31108,11673,36617,19435
20320,48345,11686,31158,11666,36659,19492
20337,48366,11669,31201,11655,36697,19546
20353,48309,11655,31111,11649,36654,19462
20370,48102,11655,30823,11644,36447,19179
20387,47912,11662,30524,11640,36250,18884
20403,47759,11660,30287,11643,36099,18644
20420,47664,11680,30163,11654,35984,18509
20437,47649,11694,30130,11685,35955,18445
20453,47647,11690,30127,11675,35957,18452
20470,47660,11664,30157,11656,35996,18501
20487,47706,11654,30217,11641,36052,18576
20503,47746,11630,30298,11614,36116,18684
20520,47799,11621,30376,11595,36178,18781
20537,47836,11583,30455,11572,36253,18883
20553,47855,11557,30501,11545,36298,18956
20570,47905,11543,30573,11526,36362,19047
20587,47956,11544,30662,11521,36412,19141
20603,47996,11555,30711,11543,36441,19168
20620,48056,11593,30769,11575,36463,19194
20637,48107,11639,30821,11626,36468,19195
20653,48134,11689,30848,11677,36445,19171
20670,48169,11745,30865,11731,36424,19134
20687,48213,11809,30891,11787,36404,19104
20703,48223,11822,30909,11804,36401,19105
20720,48221,11815,30905,11787,36406,19118
20737,48210,11770,30914,11760,36440,19154
20753,48222,11748,30932,11729,36474,19203
20770,48244,11728,30964,11718,36516,19246
20787,48274,11723,31026,11700,36551,19326
20803,48321,11720,31076,11705,36601,19371
20820,48390,11739,31167,11725,36651,19442
20837,48439,11741,31231,11730,36698,19501
20853,48429,11696,31250,11671,36733,19579
20870,48405,11621,31238,11609,36784,19629
20887,48405,11589,31265,11576,36816,19689
20903,48450,11597,31312,11583,36853,19729
20920,48524,11636,31400,11615,36888,19785
20937,48604,11686,31498,11665,36918,19833
20953,48672,11728,31577,11716,36944,19861
20970,48745,11776,31648,11754,36969,19894
20987,48798,11803,31721,11782,36995,19939
21003,48820,11791,31753,11777,37029,19976
21020,48811,11742,31756,11731,37069,20025
21037,48802,11698,31761,11684,37104,20077
21053,48824,11673,31803,11663,37151,20140
21070,48862,11698,31841,11683,37164,20158
21087,48774,11722,31659,11704,37052,19955
21103,48545,11694,31326,11677,36851,19649
21120,48305,11657,31052,11643,36648,19409
21137,48165,11638,30817,11630,36527,19187
21153,48067,11613,30688,11602,36454,19086
21170,48024,11605,30644,11589,36419,19055
21187,48032,11591,30665,11577,36441,19088
21203,48039,11555,30696,11538,36484,19158
21220,48064,11514,30735,11504,36550,19231
21237,48110,11499,30808,11479,36611,19329
21254,48137,11464,30870,11455,36673,19415
21270,48185,11452,30929,11432,36733,19497
21287,48232,11440,30996,11423,36792,19573
21304,48277,11437,31063,11425,36840,19638
21319,48335,11455,31135,11434,36880,19701
21336,48366,11459,31167,11447,36907,19720
21353,48362,11456,31163,11434,36906,19729
21369,48353,11456,31145,11443,36897,19702
21386,48346,11471,31121,11463,36875,19658
21403,48365,11520,31120,11499,36845,19621
21419,48450,11623,31200,11612,36827,19588
21436,48579,11740,31318,11732,36839,19586
21453,48744,11902,31507,11872,36842,19635
21469,48823,11966,31591,11941,36857,19650
21486,48786,11883,31546,11864,36903,19682
21503,48697,11751,31452,11745,36946,19707
21519,48626,11640,31410,11620,36986,19790
21536,48642,11612,31438,11600,37030,19838
21553,48671,11605,31490,11585,37066,19905
21569,48711,11609,31551,11595,37102,19956
21586,48765,11607,31595,11590,37158,20005
21603,48808,11618,31668,11601,37190,20067
21619,48878,11652,31758,11635,37226,20123
21636,48951,11684,31843,11673,37267,20170
21653,48979,11680,31887,11670,37299,20217
21669,48978,11653,31890,11633,37325,20257
21686,48973,11614,31892,11602,37359,20290
21703,48976,11602,31892,11579,37374,20313
21719,48978,11571,31922,11546,37407,20376
21736,49011,11551,31956,11558,37460,20398
21753,49077,11602,32026,11580,37475,20446
21769,49142,11630,32124,11609,37512,20515
21786,49188,11638,32181,11616,37550,20565
21803,49196,11657,32176,11644,37539,20532
21819,49071,11685,31941,11668,37386,20273
21836,48823,11700,31614,11688,37123,19926
21853,48668,11724,31350,11703,36944,19647
21869,48551,11739,31185,11721,36812,19464
21886,48441,11707,31052,11694,36734,19358
21903,48370,11653,30969,11640,36717,19329
21919,48368,11627,30980,11607,36741,19373
21936,48405,11611,31030,11600,36794,19430
21953,48454,11612,31110,11598,36842,19512
21969,48523,11619,31196,11601,36904,19595
21986,48697,11642,31364,11708,37055,19656
